Id,cateId,picS,picB,name,describe,price,originPrice,author,brand,publishDate,sellerId,isPChome,isNC17,couponActid,BU
DEBAO2-A900FA56B,DEBAO2,/items/DEBAO2A900FA56B/000002_1657510971.jpg,/items/DEBAO2A900FA56B/000001_1657510971.jpg,《TWO TONE》寬版六層便利鞋櫃/鞋架_BF-S658 ( 木紋白 ),"《TWO TONE》寬版六層便利鞋櫃/鞋架_BF-S658 ( 木紋白 )\r\n◆多功能置物鞋櫃，適合窄走道擺放
◆用途廣泛，也可當收納櫃使用
◆開放性空間設計，收取輕鬆便利",999,999,,,,,1,0,"['C029577', 'C030120', 'C030628', 'C030293', 'C030323', 'C030625', 'C030626', 'C030627', 'C030324', 'C030640', 'C030639', 'C030638', 'C030641', 'C030295', 'C029902', 'C030114', 'C029901', 'C030647', 'C030325', 'C030645', 'C030644', 'C030298', 'C030646', 'C030214', 'C030651', 'C030652', 'C030326', 'C030653', 'C030300', 'C030650', 'C030658', 'C030302', 'C030327', 'C030656', 'C030657', 'C030659', 'C030328', 'C030305', 'C030189', 'C030307', 'C030329', 'C030308', 'C030330', 'C030309', 'C030331', 'C030484', 'C030485', 'C030483', 'C030332', 'C030310', 'C030311', 'C030333', 'C030312', 'C030334', 'C030335', 'C030313', 'C030336', 'C030314', 'C030340', 'C030318', 'C030341', 'C030319', 'C030486', 'C030487', 'C030488', 'C030315', 'C030337', 'C030316', 'C030338', 'C030339', 'C030317', 'C030490', 'C030491', 'C030489', 'C030495', 'C030493', 'C030492']",ec
DEDB8L-A900B6RC2,DEBAON,/items/DEDB8LA900B6RC2/000001_1615518444.jpg,/items/DEDB8LA900B6RC2/000001_1615518444.jpg,【fioJa 費歐家】新款 半透明磨砂側開式  2列6層 可愛組合鞋櫃 鞋架(鞋櫃 組合鞋櫃 ),"【fioJa 費歐家】新款 半透明磨砂側開式 2列6層 可愛組合鞋櫃 鞋架(鞋櫃 組合鞋櫃 )\r\n新款鞋櫃(置物櫃)~~黑的高雅 白的潔淨 可愛的活潑
半透明磨砂門板 時尚高雅大方~襯托您的居家!!
變化你的玄關、梯廳，客人來訪一眼望去，明亮整齊，
不論大人、小孩、靴子、高筒鞋、鞋盒都可以調整放置
將愛鞋自動歸位，讓您的鞋子有舒適空間!井然有序的排排站!
鞋櫃可調整隔板，自由彈性運用~
收納各尺寸大鞋、小鞋更方便~更自由延伸

組裝容易建議下單前先觀看組合影片: 
https:  youtu.be enupkattlgm",1188,1188,,,,,1,0,"['C029577', 'C030628', 'C030293', 'C030323', 'C030625', 'C030626', 'C030627', 'C030324', 'C030640', 'C030639', 'C030638', 'C030641', 'C030295', 'C030647', 'C030325', 'C030645', 'C030644', 'C030298', 'C030646', 'C030651', 'C030652', 'C030326', 'C030653', 'C030300', 'C030650', 'C030658', 'C030302', 'C030327', 'C030656', 'C030657', 'C030659', 'C030328', 'C030305', 'C030189', 'C030307', 'C030329', 'C030308', 'C030330', 'C030309', 'C030331', 'C030332', 'C030310', 'C030311', 'C030333', 'C030312', 'C030334', 'C030335', 'C030313', 'C030336', 'C030314', 'C030340', 'C030318', 'C030341', 'C030319', 'C030315', 'C030337', 'C030316', 'C030338', 'C030339', 'C030317']",ec
DEBAFZ-A900B9QCA,DEBAFZ,/items/DEBAFZA900B9QCA/000001_1618886991.jpg,/items/DEBAFZA900B9QCA/000001_1618886991.jpg,衣櫃帶鞋櫃,"百變魔片組合櫃-6門6格1掛\r\n無需工具即可組合完成
防水防霉防污堅固耐用
依個人需求做組合變化",1665,1665,,,,,1,0,"['C029577', 'C030628', 'C030293', 'C030323', 'C030625', 'C030626', 'C030627', 'C030324', 'C030640', 'C030639', 'C030638', 'C030641', 'C030295', 'C030647', 'C030325', 'C030645', 'C030644', 'C030298', 'C030646', 'C030651', 'C030652', 'C030326', 'C030653', 'C030300', 'C030650', 'C030658', 'C030302', 'C030327', 'C030656', 'C030657', 'C030659', 'C030328', 'C030305', 'C030189', 'C030307', 'C030329', 'C030308', 'C030330', 'C030309', 'C030331', 'C030332', 'C030310', 'C030311', 'C030333', 'C030312', 'C030334', 'C030335', 'C030313', 'C030336', 'C030314', 'C030340', 'C030318', 'C030341', 'C030319', 'C030315', 'C030337', 'C030316', 'C030338', 'C030339', 'C030317']",ec
DEBAON-A900BM55D,DEBAON,/items/DEBAONA900BM55D/000001_1627545162.jpg,/items/DEBAONA900BM55D/000001_1627545162.jpg,【fioJa 費歐家】側開式 1列8 內隔2層 鞋櫃 組合鞋櫃 防塵收納架,"【fioJa 費歐家】側開式 1列8 內隔2層 鞋櫃 組合鞋櫃 防塵收納架\r\n多功能置物架多層組合收納鞋櫃 
鞋子太多沒地方放？置物架多層組合收納鞋櫃，可拆卸隔板設計，
任您自由調整，鞋子、靴子皆可擺放，收納各季衣物長短方便分層~
隨意diy任您自由組合搭配；
增加物品收納擺放的空間！外型簡約高顏值，百搭各種居家風格！安裝輕鬆簡單，不費力！
其他款式另有增加頂部置物架設計，歡迎潠購~",888,888,,,,,1,0,"['C029577', 'C030628', 'C030293', 'C030323', 'C030625', 'C030626', 'C030627', 'C030324', 'C030640', 'C030639', 'C030638', 'C030641', 'C030295', 'C030647', 'C030325', 'C030645', 'C030644', 'C030298', 'C030646', 'C030651', 'C030652', 'C030326', 'C030653', 'C030300', 'C030650', 'C030658', 'C030302', 'C030327', 'C030656', 'C030657', 'C030659', 'C030328', 'C030305', 'C030189', 'C030307', 'C030329', 'C030308', 'C030330', 'C030309', 'C030331', 'C030332', 'C030310', 'C030311', 'C030333', 'C030312', 'C030334', 'C030335', 'C030313', 'C030336', 'C030314', 'C030340', 'C030318', 'C030341', 'C030319', 'C030315', 'C030337', 'C030316', 'C030338', 'C030339', 'C030317']",ec
DEBAON-A900BM5J4,DEBAON,/items/DEBAONA900BM5J4/000001_1627548605.jpg,/items/DEBAONA900BM5J4/000001_1627548605.jpg,【fioJa 費歐家】側開式2列6 內隔2層 鞋櫃 組合鞋櫃 防塵收納架,"【fioJa 費歐家】側開式 2列6內隔2層 鞋櫃 組合鞋櫃 防塵收納架\r\n多功能置物架多層組合收納鞋櫃 
鞋子太多沒地方放？置物架多層組合收納鞋櫃，可拆卸隔板設計，
任您自由調整，鞋子、靴子皆可擺放，收納各季衣物長短方便分層~
隨意diy任您自由組合搭配；
增加物品收納擺放的空間！外型簡約高顏值，百搭各種居家風格！安裝輕鬆簡單，不費力！
其他款式另有增加頂部置物架設計，歡迎潠購~",1188,1188,,,,,1,0,"['C029577', 'C030628', 'C030293', 'C030323', 'C030625', 'C030626', 'C030627', 'C030324', 'C030640', 'C030639', 'C030638', 'C030641', 'C030295', 'C030647', 'C030325', 'C030645', 'C030644', 'C030298', 'C030646', 'C030651', 'C030652', 'C030326', 'C030653', 'C030300', 'C030650', 'C030658', 'C030302', 'C030327', 'C030656', 'C030657', 'C030659', 'C030328', 'C030305', 'C030189', 'C030307', 'C030329', 'C030308', 'C030330', 'C030309', 'C030331', 'C030332', 'C030310', 'C030311', 'C030333', 'C030312', 'C030334', 'C030335', 'C030313', 'C030336', 'C030314', 'C030340', 'C030318', 'C030341', 'C030319', 'C030315', 'C030337', 'C030316', 'C030338', 'C030339', 'C030317']",ec
DEBAON-A900BM5ZS,DEBAON,/items/DEBAONA900BM5ZS/000001_1627554428.jpg,/items/DEBAONA900BM5ZS/000001_1627554428.jpg,【fioJa 費歐家】側開式 2列8 內隔2層 鞋櫃 組合鞋櫃 防塵收納架,"【fioJa 費歐家】側開式 2列8內隔2層 鞋櫃 組合鞋櫃 防塵收納架\r\n多功能置物架多層組合收納鞋櫃 
鞋子太多沒地方放？置物架多層組合收納鞋櫃，可拆卸隔板設計，
任您自由調整，鞋子、靴子皆可擺放，收納各季衣物長短方便分層~
隨意diy任您自由組合搭配；
增加物品收納擺放的空間！外型簡約高顏值，百搭各種居家風格！安裝輕鬆簡單，不費力！
其他款式另有增加頂部置物架設計，歡迎潠購~",1388,1388,,,,,1,0,"['C029577', 'C030628', 'C030293', 'C030323', 'C030625', 'C030626', 'C030627', 'C030324', 'C030640', 'C030639', 'C030638', 'C030641', 'C030295', 'C030647', 'C030325', 'C030645', 'C030644', 'C030298', 'C030646', 'C030651', 'C030652', 'C030326', 'C030653', 'C030300', 'C030650', 'C030658', 'C030302', 'C030327', 'C030656', 'C030657', 'C030659', 'C030328', 'C030305', 'C030189', 'C030307', 'C030329', 'C030308', 'C030330', 'C030309', 'C030331', 'C030332', 'C030310', 'C030311', 'C030333', 'C030312', 'C030334', 'C030335', 'C030313', 'C030336', 'C030314', 'C030340', 'C030318', 'C030341', 'C030319', 'C030315', 'C030337', 'C030316', 'C030338', 'C030339', 'C030317']",ec
DEBAON-A900BM576,DEBAON,/items/DEBAONA900BM576/000001_1627545369.jpg,/items/DEBAONA900BM576/000001_1627545369.jpg,【fioJa 費歐家】側開式 1列10 內隔2層 鞋櫃 組合鞋櫃 防塵收納架,"【fioJa 費歐家】側開式 1列10 內隔2層 鞋櫃 組合鞋櫃 防塵收納架\r\n多功能置物架多層組合收納鞋櫃 
鞋子太多沒地方放？置物架多層組合收納鞋櫃，可拆卸隔板設計，
任您自由調整，鞋子、靴子皆可擺放，收納各季衣物長短方便分層~
隨意diy任您自由組合搭配；
增加物品收納擺放的空間！外型簡約高顏值，百搭各種居家風格！安裝輕鬆簡單，不費力！
其他款式另有增加頂部置物架設計，歡迎潠購~",998,998,,,,,1,0,"['C029577', 'C030628', 'C030293', 'C030323', 'C030625', 'C030626', 'C030627', 'C030324', 'C030640', 'C030639', 'C030638', 'C030641', 'C030295', 'C030647', 'C030325', 'C030645', 'C030644', 'C030298', 'C030646', 'C030651', 'C030652', 'C030326', 'C030653', 'C030300', 'C030650', 'C030658', 'C030302', 'C030327', 'C030656', 'C030657', 'C030659', 'C030328', 'C030305', 'C030189', 'C030307', 'C030329', 'C030308', 'C030330', 'C030309', 'C030331', 'C030332', 'C030310', 'C030311', 'C030333', 'C030312', 'C030334', 'C030335', 'C030313', 'C030336', 'C030314', 'C030340', 'C030318', 'C030341', 'C030319', 'C030315', 'C030337', 'C030316', 'C030338', 'C030339', 'C030317']",ec
DEBAON-A900BM5TK,DEBAON,/items/DEBAONA900BM5TK/000001_1627551727.jpg,/items/DEBAONA900BM5TK/000001_1627551727.jpg,【fioJa 費歐家】側開式2列8 內隔2層+頂部置物 鞋櫃 組合鞋櫃 防塵收納架,"【fioJa 費歐家】側開式2列8內隔2層+頂部置物 鞋櫃 組合鞋櫃 防塵收納架防塵收納架\r\n多功能置物架多層組合收納鞋櫃 https:  www.youtube.com watch?v=0jmf6sxtneu
鞋子太多沒地方放？置物架多層組合收納鞋櫃，可拆卸隔板設計，
任您自由調整，鞋子、靴子皆可擺放，收納各季衣物長短方便分層~
隨意diy任您自由組合搭配；
增加物品收納擺放的空間！外型簡約高顏值，百搭各種居家風格！安裝輕鬆簡單，不費力！
其他款式另有增加頂部置物架設計，歡迎潠購~",1488,1488,,,,,1,0,"['C029577', 'C030628', 'C030293', 'C030323', 'C030625', 'C030626', 'C030627', 'C030324', 'C030640', 'C030639', 'C030638', 'C030641', 'C030295', 'C030647', 'C030325', 'C030645', 'C030644', 'C030298', 'C030646', 'C030651', 'C030652', 'C030326', 'C030653', 'C030300', 'C030650', 'C030658', 'C030302', 'C030327', 'C030656', 'C030657', 'C030659', 'C030328', 'C030305', 'C030189', 'C030307', 'C030329', 'C030308', 'C030330', 'C030309', 'C030331', 'C030332', 'C030310', 'C030311', 'C030333', 'C030312', 'C030334', 'C030335', 'C030313', 'C030336', 'C030314', 'C030340', 'C030318', 'C030341', 'C030319', 'C030315', 'C030337', 'C030316', 'C030338', 'C030339', 'C030317']",ec
DEBAON-A900BM5MT,DEBAON,/items/DEBAONA900BM5MT/000001_1627549233.jpg,/items/DEBAONA900BM5MT/000001_1627549233.jpg,【fioJa 費歐家】側開式2列6 內隔2層+頂部置物 鞋櫃 組合鞋櫃 防塵收納架,"【fioJa 費歐家】側開式2列6 內隔2層+頂部置物 鞋櫃 組合鞋櫃 防塵收納架防塵收納架\r\n多功能置物架多層組合收納鞋櫃 
鞋子太多沒地方放？置物架多層組合收納鞋櫃，可拆卸隔板設計，
任您自由調整，鞋子、靴子皆可擺放，收納各季衣物長短方便分層~
隨意diy任您自由組合搭配；
增加物品收納擺放的空間！外型簡約高顏值，百搭各種居家風格！安裝輕鬆簡單，不費力！
其他款式另有增加頂部置物架設計，歡迎潠購~",1288,1288,,,,,1,0,"['C029577', 'C030628', 'C030293', 'C030323', 'C030625', 'C030626', 'C030627', 'C030324', 'C030640', 'C030639', 'C030638', 'C030641', 'C030295', 'C030647', 'C030325', 'C030645', 'C030644', 'C030298', 'C030646', 'C030651', 'C030652', 'C030326', 'C030653', 'C030300', 'C030650', 'C030658', 'C030302', 'C030327', 'C030656', 'C030657', 'C030659', 'C030328', 'C030305', 'C030189', 'C030307', 'C030329', 'C030308', 'C030330', 'C030309', 'C030331', 'C030332', 'C030310', 'C030311', 'C030333', 'C030312', 'C030334', 'C030335', 'C030313', 'C030336', 'C030314', 'C030340', 'C030318', 'C030341', 'C030319', 'C030315', 'C030337', 'C030316', 'C030338', 'C030339', 'C030317']",ec
DEBAPM-A900BARZF,DEDU0N,/items/DEBAPMA900BARZF/000001_1619490121.jpg,/items/DEBAPMA900BARZF/000001_1619490121.jpg,【空間特工】白色免螺絲鞋架 鞋櫃 (2x1x2尺）穿鞋椅/玄關架/置物層架/鞋盒層架/收納架 SBW23,"【空間特工】白色免螺絲鞋架 鞋櫃 (2x1x2尺）穿鞋椅/玄關架/置物層架/鞋盒層架/收納架 SBW23\r\n《全台灣唯一角鋼全部使用2mm厚，強調堅固耐用》
・單層平均耐重500kg
・夾板優異結構較為耐用且支撐力強 
・組裝簡易，經過嚴格的孔洞測試，只需一支膠槌即可完成組裝
・粉體高溫烤漆，附著力、耐腐蝕、耐老化等方面優於噴漆
 ★配件加購★
>塑膠掛勾>垃圾袋掛架>防撞保護套",1700,1700,,,,,1,0,"['C029577', 'C030628', 'C030293', 'C030323', 'C030625', 'C030626', 'C030627', 'C030324', 'C030640', 'C030639', 'C030638', 'C030641', 'C030295', 'C030647', 'C030325', 'C030645', 'C030644', 'C030298', 'C030646', 'C030651', 'C030652', 'C030326', 'C030653', 'C030300', 'C030650', 'C030658', 'C030302', 'C030327', 'C030656', 'C030657', 'C030659', 'C030328', 'C030305', 'C030189', 'C030307', 'C030329', 'C030308', 'C030330', 'C030309', 'C030331', 'C030332', 'C030310', 'C030311', 'C030333', 'C030312', 'C030334', 'C030335', 'C030313', 'C030336', 'C030314', 'C030340', 'C030318', 'C030341', 'C030319', 'C030315', 'C030337', 'C030316', 'C030338', 'C030339', 'C030317']",ec
DEBAON-A900B3K17,DEBAON,/items/DEBAONA900B3K17/000001_1610676780.jpg,/items/DEBAONA900B3K17/000001_1610676780.jpg,H&R安室家 輕巧多變四層防塵鞋櫃 HP79,"H&R安室家 輕巧多變四層防塵鞋櫃 HP79\r\n組裝 拆解都簡單，搬家超方便
橫放收納鞋子，直立放可收納長靴或雨傘 
可當置物櫃、衣櫥矮櫃使用",899,899,,,,,1,0,"['C029577', 'C030628', 'C030293', 'C030323', 'C030625', 'C030626', 'C030627', 'C030324', 'C030640', 'C030639', 'C030638', 'C030641', 'C030295', 'C030647', 'C030325', 'C030645', 'C030644', 'C030298', 'C030646', 'C030651', 'C030652', 'C030326', 'C030653', 'C030300', 'C030650', 'C030658', 'C030302', 'C030327', 'C030656', 'C030657', 'C030659', 'C030328', 'C030305', 'C030189', 'C030307', 'C030329', 'C030308', 'C030330', 'C030309', 'C030331', 'C030332', 'C030310', 'C030311', 'C030333', 'C030312', 'C030334', 'C030335', 'C030313', 'C030336', 'C030314', 'C030340', 'C030318', 'C030341', 'C030319', 'C030315', 'C030337', 'C030316', 'C030338', 'C030339', 'C030317']",ec
DEBAME-A900BTYWC,DEDU0O,/items/DEBAMEA900BTYWC/000001_1633074549.jpg,/items/DEBAMEA900BTYWC/000001_1633074549.jpg,【居家cheaper】四層秒收簡約機能收納架/全鐵收納櫃/書櫃/鞋櫃/直播拍賣架,"•只要組裝一次 一輩子秒收置物架\r\n•快速收納設計，適合露營、直播、園遊會...等
•每層皆可以單獨翻起或蓋下，變化性高
•100%台灣製造，外銷品質使用安心
•類汽車粉體霧面烤漆，質感滿分好搭配
•使用中鋼同等級鋼材製造，可利用磁鐵吸附掛勾等等 
•居家戶外必備，品質保證，適合露營、野炊、戶外休閒活動。",1212,1212,,,,,1,0,"['C029577', 'C030628', 'C030293', 'C030323', 'C030625', 'C030626', 'C030627', 'C030324', 'C030640', 'C030639', 'C030638', 'C030641', 'C030295', 'C030647', 'C030325', 'C030645', 'C030644', 'C030298', 'C030646', 'C030651', 'C030652', 'C030326', 'C030653', 'C030300', 'C030650', 'C030658', 'C030302', 'C030327', 'C030656', 'C030657', 'C030659', 'C030328', 'C030305', 'C030189', 'C030307', 'C030329', 'C030308', 'C030330', 'C030309', 'C030331', 'C030332', 'C030310', 'C030311', 'C030333', 'C030312', 'C030334', 'C030335', 'C030313', 'C030336', 'C030314', 'C030340', 'C030318', 'C030341', 'C030319', 'C030315', 'C030337', 'C030316', 'C030338', 'C030339', 'C030317']",ec
DEDDGN-A900B3LUK,DEDS0E,/items/DEDDGNA900B3LUK/000001_1610700190.jpg,/items/DEDDGNA900B3LUK/000001_1610700190.jpg,【Z.O.E】上掀式收納鞋櫃/穿鞋椅,"【Z.O.E】上掀式收納鞋櫃/穿鞋椅\r\n穿鞋椅及鞋櫃收納雙功能
雙層式置鞋收納功能空間
可掀式的隱藏儲物收納設計",1200,1200,,,,,1,0,"['C029577', 'C030628', 'C030293', 'C030323', 'C030625', 'C030626', 'C030627', 'C030324', 'C030640', 'C030639', 'C030638', 'C030641', 'C030295', 'C030647', 'C030325', 'C030645', 'C030644', 'C030298', 'C030646', 'C030651', 'C030652', 'C030326', 'C030653', 'C030300', 'C030650', 'C030658', 'C030302', 'C030327', 'C030656', 'C030657', 'C030659', 'C030328', 'C030305', 'C030189', 'C030307', 'C030329', 'C030308', 'C030330', 'C030309', 'C030331', 'C030332', 'C030310', 'C030311', 'C030333', 'C030312', 'C030334', 'C030335', 'C030313', 'C030336', 'C030314', 'C030340', 'C030318', 'C030341', 'C030319', 'C030315', 'C030337', 'C030316', 'C030338', 'C030339', 'C030317']",ec
DEBAGT-A900BDBLY,DEBAGT,/items/DEBAGTA900BDBLY/000001_1621415977.jpg,/items/DEBAGTA900BDBLY/000001_1621415977.jpg,樹德全開式整理盒13L(3入)鞋櫃鞋盒B13,"樹德全開式整理盒13L(3入)鞋櫃鞋盒B13\r\n可堆疊當鞋櫃或細縫收納櫃
雙開口設計，可側開也可上開
側開門板可收折，常開更好拿
半透明側板，物品一目了然",980,980,,,,,1,0,"['C029577', 'C030120', 'C030628', 'C030293', 'C030323', 'C030625', 'C030626', 'C030627', 'C030324', 'C030640', 'C030639', 'C030638', 'C030641', 'C030295', 'C029902', 'C030114', 'C029901', 'C030647', 'C030325', 'C030645', 'C030644', 'C030298', 'C030646', 'C030651', 'C030652', 'C030326', 'C030653', 'C030300', 'C030650', 'C030658', 'C030302', 'C030327', 'C030656', 'C030657', 'C030659', 'C030328', 'C030305', 'C030189', 'C030307', 'C030329', 'C030308', 'C030330', 'C030309', 'C030331', 'C030484', 'C030485', 'C030483', 'C030332', 'C030310', 'C030311', 'C030333', 'C030312', 'C030334', 'C030335', 'C030313', 'C030336', 'C030314', 'C030340', 'C030318', 'C030341', 'C030319', 'C030486', 'C030487', 'C030488', 'C030315', 'C030337', 'C030316', 'C030338', 'C030339', 'C030317', 'C030490', 'C030491', 'C030489', 'C030495', 'C030493', 'C030492']",ec
DEBAGT-A900BDBMR,DEBAGT,/items/DEBAGTA900BDBMR/000001_1621416054.jpg,/items/DEBAGTA900BDBMR/000001_1621416054.jpg,樹德全開式整理盒13L(4入)鞋櫃鞋盒B13,"樹德全開式整理盒13L(4入)鞋櫃鞋盒B13\r\n可堆疊當鞋櫃或細縫收納櫃
雙開口設計，可側開也可上開
側開門板可收折，常開更好拿
半透明側板，物品一目了然",1250,1250,,,,,1,0,"['C029577', 'C030120', 'C030628', 'C030293', 'C030323', 'C030625', 'C030626', 'C030627', 'C030324', 'C030640', 'C030639', 'C030638', 'C030641', 'C030295', 'C029902', 'C030114', 'C029901', 'C030647', 'C030325', 'C030645', 'C030644', 'C030298', 'C030646', 'C030651', 'C030652', 'C030326', 'C030653', 'C030300', 'C030650', 'C030658', 'C030302', 'C030327', 'C030656', 'C030657', 'C030659', 'C030328', 'C030305', 'C030189', 'C030307', 'C030329', 'C030308', 'C030330', 'C030309', 'C030331', 'C030484', 'C030485', 'C030483', 'C030332', 'C030310', 'C030311', 'C030333', 'C030312', 'C030334', 'C030335', 'C030313', 'C030336', 'C030314', 'C030340', 'C030318', 'C030341', 'C030319', 'C030486', 'C030487', 'C030488', 'C030315', 'C030337', 'C030316', 'C030338', 'C030339', 'C030317', 'C030490', 'C030491', 'C030489', 'C030495', 'C030493', 'C030492']",ec
QFAD1U-A9009ZV8V,DEBAS1,/items/QFAD1UA9009ZV8V/000001_1557286016.jpg,/items/QFAD1UA9009ZV8V/000001_1557286016.jpg,【Mr.Box】24格8門1掛 防塵組合鞋櫃盒 深３２cm(黑+霧款),"【Mr.Box】24格8門1掛 防塵組合鞋櫃盒 深３２cm(黑+霧款)\r\n頂部置物 還放掛勾
可調節格板 隨心所欲收納
整齊收納鞋包 超大容量空間
安全無異味，單格沉重6.8kg",1199,1199,,,,,1,0,"['C029577', 'C030628', 'C030293', 'C030323', 'C030625', 'C030626', 'C030627', 'C030324', 'C030640', 'C030639', 'C030638', 'C030641', 'C030295', 'C030647', 'C030325', 'C030645', 'C030644', 'C030298', 'C030646', 'C030651', 'C030652', 'C030326', 'C030653', 'C030300', 'C030650', 'C030658', 'C030302', 'C030327', 'C030656', 'C030657', 'C030659', 'C030328', 'C030305', 'C030189', 'C030307', 'C030329', 'C030308', 'C030330', 'C030309', 'C030331', 'C030332', 'C030310', 'C030311', 'C030333', 'C030312', 'C030334', 'C030335', 'C030313', 'C030336', 'C030314', 'C030340', 'C030318', 'C030341', 'C030319', 'C030315', 'C030337', 'C030316', 'C030338', 'C030339', 'C030317']",ec
QFAD1U-A9009ZVA0,DEBAS1,/items/QFAD1UA9009ZVA0/000001_1557287965.jpg,/items/QFAD1UA9009ZVA0/000001_1557287965.jpg,【Mr.Box】27格9門1掛 防塵組合鞋櫃盒 深３２cm(黑+霧款),"【Mr.Box】27格9門1掛 防塵組合鞋櫃盒 深３２cm(黑+霧款)\r\n頂部置物 還放掛勾
可調節格板 隨心所欲收納
整齊收納鞋包 超大容量空間
安全無異味，單格沉重6.8kg",1299,1299,,,,,1,0,"['C029577', 'C030628', 'C030293', 'C030323', 'C030625', 'C030626', 'C030627', 'C030324', 'C030640', 'C030639', 'C030638', 'C030641', 'C030295', 'C030647', 'C030325', 'C030645', 'C030644', 'C030298', 'C030646', 'C030651', 'C030652', 'C030326', 'C030653', 'C030300', 'C030650', 'C030658', 'C030302', 'C030327', 'C030656', 'C030657', 'C030659', 'C030328', 'C030305', 'C030189', 'C030307', 'C030329', 'C030308', 'C030330', 'C030309', 'C030331', 'C030332', 'C030310', 'C030311', 'C030333', 'C030312', 'C030334', 'C030335', 'C030313', 'C030336', 'C030314', 'C030340', 'C030318', 'C030341', 'C030319', 'C030315', 'C030337', 'C030316', 'C030338', 'C030339', 'C030317']",ec
QFAD1U-A9009ZVEZ,DEBAS1,/items/QFAD1UA9009ZVEZ/000001_1557288099.jpg,/items/QFAD1UA9009ZVEZ/000001_1557288099.jpg,【Mr.Box】36格12門1掛 防塵組合鞋櫃盒 深３２cm(黑+霧款),"【Mr.Box】36格12門1掛 防塵組合鞋櫃盒 深３２cm(黑+霧款)\r\n頂部置物 還放掛勾
可調節格板 隨心所欲收納
整齊收納鞋包 超大容量空間
安全無異味，單格沉重6.8kg",1499,1499,,,,,1,0,"['C029577', 'C030628', 'C030293', 'C030323', 'C030625', 'C030626', 'C030627', 'C030324', 'C030640', 'C030639', 'C030638', 'C030641', 'C030295', 'C030647', 'C030325', 'C030645', 'C030644', 'C030298', 'C030646', 'C030651', 'C030652', 'C030326', 'C030653', 'C030300', 'C030650', 'C030658', 'C030302', 'C030327', 'C030656', 'C030657', 'C030659', 'C030328', 'C030305', 'C030189', 'C030307', 'C030329', 'C030308', 'C030330', 'C030309', 'C030331', 'C030332', 'C030310', 'C030311', 'C030333', 'C030312', 'C030334', 'C030335', 'C030313', 'C030336', 'C030314', 'C030340', 'C030318', 'C030341', 'C030319', 'C030315', 'C030337', 'C030316', 'C030338', 'C030339', 'C030317']",ec
QFAD1U-A9009ZV5N,DEBAS1,/items/QFAD1UA9009ZV5N/000001_1557285549.jpg,/items/QFAD1UA9009ZV5N/000001_1557285549.jpg,【Mr.Box】18格6門1掛 防塵組合鞋櫃盒 深３２cm(黑+霧款),"【Mr.Box】18格6門1掛 防塵組合鞋櫃盒 深３２cm(黑+霧款)\r\n頂部置物 還放掛勾
可調節格板 隨心所欲收納
整齊收納鞋包 超大容量空間
安全無異味，單格沉重6.8kg",999,999,,,,,1,0,"['C029577', 'C030628', 'C030293', 'C030323', 'C030625', 'C030626', 'C030627', 'C030324', 'C030640', 'C030639', 'C030638', 'C030641', 'C030295', 'C030647', 'C030325', 'C030645', 'C030644', 'C030298', 'C030646', 'C030651', 'C030652', 'C030326', 'C030653', 'C030300', 'C030650', 'C030658', 'C030302', 'C030327', 'C030656', 'C030657', 'C030659', 'C030328', 'C030305', 'C030189', 'C030307', 'C030329', 'C030308', 'C030330', 'C030309', 'C030331', 'C030332', 'C030310', 'C030311', 'C030333', 'C030312', 'C030334', 'C030335', 'C030313', 'C030336', 'C030314', 'C030340', 'C030318', 'C030341', 'C030319', 'C030315', 'C030337', 'C030316', 'C030338', 'C030339', 'C030317']",ec
DEDB8Z-A900B3ZRQ,DEDS0E,/items/DEDB8ZA900B3ZRQ/000001_1611219871.jpg,/items/DEDB8ZA900B3ZRQ/000001_1611219871.jpg,H&R安室家 上掀式收納鞋櫃穿鞋椅-SHF29,"H&R安室家 上掀式收納鞋櫃穿鞋椅-SHF29\r\n坐式設計，簡單舒適穿鞋
穿鞋椅及鞋櫃收納雙功能
雙層式置鞋收納功能空間
可掀式的隱藏儲物收納設計",1299,1299,,,,,1,0,"['C029577', 'C030628', 'C030293', 'C030323', 'C030625', 'C030626', 'C030627', 'C030324', 'C030640', 'C030639', 'C030638', 'C030641', 'C030295', 'C030647', 'C030325', 'C030645', 'C030644', 'C030298', 'C030646', 'C030651', 'C030652', 'C030326', 'C030653', 'C030300', 'C030650', 'C030658', 'C030302', 'C030327', 'C030656', 'C030657', 'C030659', 'C030328', 'C030305', 'C030189', 'C030307', 'C030329', 'C030308', 'C030330', 'C030309', 'C030331', 'C030332', 'C030310', 'C030311', 'C030333', 'C030312', 'C030334', 'C030335', 'C030313', 'C030336', 'C030314', 'C030340', 'C030318', 'C030341', 'C030319', 'C030315', 'C030337', 'C030316', 'C030338', 'C030339', 'C030317']",ec
